Link_Image,Cand_Name,Cand_Id,Cand_Office,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6DE00206&tabIndex=1","BLUNT ROCHESTER, LISA","H6DE00206","H","DE","00","DEM","INCUMBENT","1316505.82","1196085.62","245182.08","310600","12/31/2018","PO BOX 9767","","WILMINGTON","DE","19809","317358.85","85253.33","402612.18","911775.06","217.83","1279.57","1315884.64","0","0","0","0","471.18","0","0","150","991970.26","0","0","0","0","0","0","1655.36","0","0","1655.36","202460","1314229.28","991499.08","124761.88","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL00103&tabIndex=1","RABINOWITZ, JEFFREY G","H6FL00103","H","FL","15","DEM","OPEN","1733","1696","0","","12/31/2018","9738 WATER FENN CIRCLE","","CLERMONT","FL","34711","0","0","0","0","0","1733","876","0","0","0","0","0","0","0","0","1676","0","0","0","0","0","0","20","0","0","20","0","856","850","0","","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY12129&tabIndex=1","PATEL, SURAJ","H8NY12129","H","NY","12","DEM","CHALLENGER","0","0","0","0","","525 E 12TH STREET","APT 1","NEW YORK","NY","10009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS03133&tabIndex=1","DOTY, SALLY","H8MS03133","H","MS","03","REP","OPEN","122192.2","109143.21","0","0","12/31/2018","183 OAK HILL DRIVE NE","","BROOKHAVEN","MS","39601","83113.76","10776.3","93890.06","12500","0","0","106390.06","0","15802.14","0","15802.14","0","0","0","0","65428.73","0","0","0","4194.16","0","4194.16","850","0","0","850","0","105540.06","104099.05","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI08136&tabIndex=1","KUMAR, LOKESH","H8MI08136","H","MI","08","REP","CHALLENGER","33551.52","33551.52","0","0","09/30/2018","3340 PINETREE RD","","LANSING","MI","48911","0","100","100","0","0","0","100","0","31855","0","31855","1596.52","0","0","0","29980.01","0","0","0","3471.51","0","3471.51","100","0","0","100","0","0","28383.49","0","0","04/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS04438&tabIndex=1","ANDERSON, JERAMEY DEWAYNE","H8MS04438","H","MS","04","DEM","CHALLENGER","153050.3","152283.77","515.86","1480","12/31/2018","4219 JOSEPH ST","","MOSS POINT","MS","39563","82268.01","52252.33","134520.34","15750","0","0","150270.34","0","0","0","0","2529.96","0","0","0","149758.77","0","0","0","0","0","0","2025","0","0","2025","500","148245.34","147228.81","0","0","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA15109&tabIndex=1","ST JOHN, ERICK BRENDAN","H8CA15109","H","CA","15","NPA","CHALLENGER","9348","9251.86","96.14","0","09/30/2018","4300 BLACK AVENUE","#591","PLEASANTON","CA","94566","6039","1804","7843","0","0","1360","9203","0","0","0","0","0","0","0","145","7581.46","0","0","0","0","0","0","0","0","0","0","1670.4","9203","7581.46","0","0","05/20/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX02059&tabIndex=1","GRAF, JAMES ANDREW","H8TX02059","H","TX","02","DEM","OPEN","0","0","0","0","","1318 TOWN MOOR CT.","","SPRING","TX","77379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8UT03154&tabIndex=1","FRANK, BENJAMIN JOSEPH MR","H8UT03154","H","UT","03","DEM","CHALLENGER","0","0","0","0","","7181 SOUTH 2930 EAST","","COTTONWOOD HEIGHTS","UT","84121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MT00093&tabIndex=1","CAMPBELL, DOUGLAS BRUCE II","H8MT00093","H","MT","00","UNK","CHALLENGER","0","0","0","0","","2210 HIGHLAND COURT","","BOZEMAN","MT","59715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX02075&tabIndex=1","GIANUKOS, NIKOLUS DIMITRY","H8TX02075","H","TX","02","DEM","OPEN","0","0","0","0","","5030 BAYOU VISTA DRIVE","","HOUSTON","TX","77091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY27168&tabIndex=1","SEAMANS, JOAN ELIZABETH","H8NY27168","H","NY","27","DEM","OPEN","63566","62755.04","810.96","0","06/30/2018","5750 MAIN STREET","","WILLIAMSVILLE","NY","14221","11780","1536","13316","0","0","0","13316","0","0","50250","50250","0","0","0","0","12505.04","0","0","0","50250","0","50250","0","0","0","0","0","13316","12505.04","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL02172&tabIndex=1","KELLY, ROBIN","H2IL02172","H","IL","02","DEM","INCUMBENT","1008275.09","914593.13","487767.16","0","12/31/2018","PO BOX 6953","","CHICAGO","IL","60680","282652.12","65935.42","348587.54","657796.63","21.61","0","1006405.78","0","0","0","0","1421.91","0","0","447.4","728508.08","0","0","0","0","0","0","50","0","200","250","185835.05","1006155.78","727086.17","394085.2","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL10068&tabIndex=1","SCHNEIDER, BRADLEY SCOTT","H2IL10068","H","IL","10","DEM","INCUMBENT","4568446.12","3423485.51","1287583.93","0","12/31/2018","PO BOX 1318","","DEERFIELD","IL","60015","2407755.83","949661.28","3357417.11","1181695","1310.66","0","4540422.77","25000","0","0","0","2436.85","0","0","586.5","2584246.41","0","0","0","105000","0","105000","95171.16","0","2500","97671.16","636567.94","4442751.61","2581809.56","142656.82","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IN05082&tabIndex=1","BROOKS, SUSAN MRS.","H2IN05082","H","IN","05","REP","INCUMBENT","1435482.14","1918446.57","864925.84","0","12/31/2018","13406 BIRKENHEAD STREET","","CARMEL","IN","460328387","470806.02","37056.78","507862.8","900051.79","0","0","1407914.59","25306.04","0","0","0","2261.51","0","0","0","1395301.57","0","0","0","0","0","0","1500","0","4995","6495","516650","1401419.59","1393040.06","1347890.27","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MA04073&tabIndex=1","KENNEDY, JOSEPH P III","H2MA04073","H","MA","04","DEM","INCUMBENT","4496055.58","3074452.85","4173181.1","0","12/31/2018","PO BOX 590464","","NEWTON","MA","02459","2433251.03","837574.04","3270825.07","887643.13","0","0","4158468.2","288969.53","0","0","0","21758.63","0","0","26859.22","2984223.85","0","0","0","0","0","0","58229","0","1000","59229","31000","4099239.2","2962465.22","2751578.37","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD02160&tabIndex=1","RUPPERSBERGER, C.A. DUTCH","H2MD02160","H","MD","02","DEM","INCUMBENT","1012732.99","971085.17","1118732.02","0","12/31/2018","PO BOX 231","","LUTHERVILLE","MD","21094","274281.25","35540.15","309821.4","700849","0","0","1010670.4","0","0","0","0","1005","0","0","1057.59","696323.21","0","0","0","0","0","0","2715","0","0","2715","272046.96","1007955.4","695318.21","1077084.2","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8WI00216&tabIndex=1","NICHOLSON, KEVIN","S8WI00216","S","WI","00","REP","CHALLENGER","3893750","3865486.05","28265.81","0","12/31/2018","PO BOX 454","","HARTLAND","WI","53029","1684958.13","2090616.36","3775575.49","41193","1059","0","3817828.49","0","25000","0","25000","42362.41","0","0","8556.1","3636243.94","0","0","0","25000","0","25000","191563.94","0","10500","202063.94","2176.17","3615764.55","3593879.53","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8WV00119&tabIndex=1","SWEARENGIN, PAULA JEAN","S8WV00119","S","WV","00","DEM","CHALLENGER","219707.6","190099.03","29608.03","0","12/31/2018","127 SAPPHIRE LANE","","COAL CITY","WV","25823","37597.66","175479.41","213079.07","40.16","0","0","213119.23","0","0","0","0","5801.86","0","0","785.51","175164.18","0","0","0","0","0","0","3857.85","0","0","3857.85","11075","419259.38","169362.32","0","0","05/14/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO06100&tabIndex=1","CHERY, JACQUES","H8MO06100","H","MO","06","DEM","CHALLENGER","0","0","0","0","","125 THE WOODLANDS DRIVE W","","GLADSTONE","MO","64119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH04070&tabIndex=1","SELLERS, LEAH MS.","H8OH04070","H","OH","04","DEM","CHALLENGER","11905","11905","0","0","12/31/2018","670 W 7TH ST","","MARYSVILLE","OH","43040","1954","0","0","0","0","0","1954","0","9951","0","9951","1954","0","0","0","9951","0","0","0","0","0","0","1954","0","0","1954","0","0","0","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA43168&tabIndex=1","COLLINS, JOE EDWARD","H8CA43168","H","CA","43","DEM","CHALLENGER","0","0","0","0","","11705 WILLAKE ST","","SANTA FE SPRINGS","CA","90670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX35011&tabIndex=1","CASTRO, JOAQUIN","H2TX35011","H","TX","20","DEM","INCUMBENT","956681.17","955292.8","128620.57","0","12/31/2018","PO BOX 544","","SAN ANTONIO","TX","78292","329324.47","83432.36","412756.83","530300","26.02","0","943082.85","0","0","0","0","13598.32","0","0","0","680850.77","0","0","0","0","0","0","4777.23","0","1300","6077.23","268364.8","937005.62","667252.45","127232.2","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY27118&tabIndex=1","O'DONNELL, JAMES DESMOND","H4NY27118","H","NY","27","REP","OPEN","0","0","0","0","","15 WICKHAM AVENUE","","GOSHEN","NY","10924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2UT02324&tabIndex=1","STEWART, CHRIS","H2UT02324","H","UT","02","REP","INCUMBENT","987509.79","938943.7","142017.84","0","12/31/2018","542 LAKEVIEW","","FARMINGTON","UT","840253304","382259.47","34038.17","416297.64","546787.21","500","0","963584.85","14024.5","0","0","0","3574.7","0","0","6325.74","887681.35","0","0","131.25","0","0","0","4305","0","8500","12805","38326.1","950779.85","884106.65","93451.75","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO07215&tabIndex=1","HOLCOMB, BENJAMIN","H8MO07215","H","MO","07","REP","CHALLENGER","0","0","0","0","","4800 N 22ND APT C8","","OZARK","MO","65721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2UT04023&tabIndex=1","LOVE, MIA","H2UT04023","H","UT","04","REP","INCUMBENT","5786427.46","5931581.19","42202.78","0","12/31/2018","913 WEST GROUSE CIRCLE","","SARATOGA SPRINGS","UT","84045","2053360.17","2404593.75","4457953.92","1109115.33","1000","0","5568069.25","112267.51","0","0","0","20010.15","0","0","86080.55","5711153.15","0","0","5000","0","0","0","28942.67","300","4185.27","33427.94","182000.1","5534641.31","5691143","187356.51","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AR04048&tabIndex=1","WESTERMAN, BRUCE","H4AR04048","H","AR","04","REP","INCUMBENT","1624216.85","1297141.11","671609.55","0","12/31/2018","P.O. BOX 21097","","HOT SPRINGS","AR","71901","837711","71726.85","909437.85","714267","500","0","1624204.85","0","0","0","0","12","0","0","0","1255991.11","0","0","0","0","0","0","13650","0","0","13650","27500","1610554.85","1255979.11","344533.81","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN08169&tabIndex=1","FLINN, GEORGE S DR JR","H6TN08169","H","TN","08","REP","CHALLENGER","3109850","3121453.83","0","0","12/31/2018","4124 BALDWIN SQUARE","","MEMPHIS","TN","38117","2050","2800","4850","0","0","0","4850","0","3105000","0","3105000","0","0","0","0","3084723.34","0","0","0","36730.49","0","36730.49","0","0","0","0","0","4850","3084723.34","11603.83","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX18158&tabIndex=1","PATE, AVA","H6TX18158","H","TX","18","REP","CHALLENGER","10883.41","10287.27","950.78","0","12/31/2018","8030 ZIMMERMANN DR","","HOUSTON","TX","77088","5000","1620","6620","0","0","4263.41","10883.41","0","0","0","0","0","0","0","0","10287.27","0","0","0","0","0","0","0","0","0","0","0","10883.41","10287.27","354.64","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MO00301&tabIndex=1","SMITH, CHRISTINA","S8MO00301","S","MO","00","REP","CHALLENGER","5137","5112","25","0","07/15/2018","1425 SUNSET LAKE RD #4","","JEFFERSON CITY","MO","65109","25","0","25","0","0","5112","5137.4","0","0","0","0","0","0","0","0","5112","0","0","0","0","0","0","0","0","0","0","0","5137","0","0","0","04/15/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY27119&tabIndex=1","BANKS, JAMES PAUL MR.","H8NY27119","H","NY","27","REP","OPEN","0","0","0","0","","287 ENCHANTED FOREST N","","LANCASTER","NY","14086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL15164&tabIndex=1","MILLER, LORETTA","H8FL15164","H","FL","15","REP","OPEN","2025","1195","1530","0","09/30/2017","16340 CAGAN OAKS SUITE #204","","CLERMONT","FL","34714","1855","170","2025","0","0","0","2025","0","0","0","0","0","0","0","0","870","0","0","0","0","0","0","0","0","0","0","325","2025","870","700","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO07045&tabIndex=1","PETTERSEN, BRITTANY LOUISE MS.","H8CO07045","H","CO","07","DEM","CHALLENGER","207825.84","152768.84","55057","0","12/31/2018","PO BOX 150981","","DENVER","CO","80215","142181.93","57038.91","199220.84","8000","0","0","207220.84","0","0","0","0","605","0","0","0","133897.84","0","0","0","0","0","0","14871","0","0","14871","4000","192349.84","133292.84","0","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2VI00082&tabIndex=1","PLASKETT, STACEY","H2VI00082","H","VI","00","DEM","INCUMBENT","359928.37","357040.84","27294.46","24733.1","12/31/2018","PO BOX 11667","","ST. THOMAS","VI","00824","139600","7363.42","146963.42","211832.14","0","0","358795.56","0","0","0","0","747.59","0","0","385.22","338565.84","0","0","0","0","0","0","0","0","0","0","18475","358795.56","337818.25","24406.93","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA26130&tabIndex=1","NELSON, JOHN","H8CA26130","H","CA","26","DEM","CHALLENGER","17322","14217.5","3104.5","6740","05/16/2018","2081 N OXNARD BLVD","APT 111","OXNARD","CA","93036","9085","1497","10582","0","0","0","10582","0","6740","0","6740","0","0","0","0","13617.5","0","0","0","0","0","0","0","0","0","0","600","10582","13617.5","0","0","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AL01123&tabIndex=1","BYRNE, BRADLEY ROBERTS","H4AL01123","H","AL","01","REP","INCUMBENT","1463187.12","834780.43","1074725.02","0","12/31/2018","22489 SEA CLIFF DRIVE","","FAIRHOPE","AL","36532","331611.59","12150","343761.59","1054650","663.98","0","1399075.57","63923.25","0","0","0","96.3","0","0","92","734050.43","0","0","0","0","0","0","3050","0","0","3050","97680","1396025.57","733954.13","446318.33","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AR02141&tabIndex=1","HILL, JAMES FRENCH","H4AR02141","H","AR","02","REP","INCUMBENT","2934564.98","3536453.22","46780.63","0","12/31/2018","PO BOX 7841","","LITTLE ROCK","AR","72217","1579210.48","86124","1665334.48","1261080.5","8150","0","2934564.98","0","0","0","0","0","0","0","0","3361453.22","0","0","0","0","0","0","0","0","0","0","175000","2934564.98","3361453.22","648668.87","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD00039&tabIndex=1","THALER, MATTHEW KALUS","H8MD00039","H","MD","00","REP","CHALLENGER","0","0","0","0","","7905 STEVENSON ROAD","","BALTIMORE","MD","21208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KY01058&tabIndex=1","GREENE, MICHAEL","H8KY01058","H","KY","01","REP","CHALLENGER","0","0","0","0","","548 ROCKCASTLE RD","","CADIZ","KY","42211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX29056&tabIndex=1","GARCIA, DOMINIQUE","H6TX29056","H","TX","29","DEM","OPEN","0","0","0","0","","PO BOX 1405 ","","PEARLAND","TX","77588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA12254&tabIndex=1","KHOJASTEH, RYAN","H8CA12254","H","CA","12","DEM","CHALLENGER","53875.21","53875.21","0","0","09/30/2018","211 HUGO ST","","SAN FRANCISCO","CA","94122","34740.87","16033.36","50774.23","500","0","1300","52574.23","0","0","0","0","1300.98","0","0","0","50825.21","0","0","0","0","0","0","0","0","0","0","3050","52574.23","49524.23","0","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4LA05221&tabIndex=1","ABRAHAM, RALPH LEE DR. JR.","H4LA05221","H","LA","05","REP","INCUMBENT","933200.1","1037554.78","103806.7","0","12/31/2018","P.O. BOX 271","","ARCHIBALD","LA","712180271","482639.16","12309.78","494948.94","431200","4000","0","930148.94","0","0","0","0","0","0","0","3051.16","916734.78","0","0","0","75000","0","75000","0","0","1000","1000","44820","929148.94","916734.78","208161.38","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX29080&tabIndex=1","SCHAFRANEK, ROBERT","H6TX29080","H","TX","29","REP","OPEN","0","0","0","0","","14354 MEMORIAL DRIVE","SUITE 1074","HOUSTON","TX","77079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4LA06153&tabIndex=1","GRAVES, GARRET","H4LA06153","H","LA","06","REP","INCUMBENT","2459681.28","1818217.45","1484180.94","0","12/31/2018","2805 KLEINERT AVENUE","","BATON ROUGE","LA","70806","591854.5","7635","599489.5","976749.4","2000","11.35","1578250.25","870316.34","0","0","0","1418.64","0","0","9696.05","1613391.07","0","0","0","0","0","0","9900","0","2026.38","11926.38","192900","1566323.87","1611972.43","842717.11","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC04409&tabIndex=1","EPLEY, JAMES","H8SC04409","H","SC","04","REP","OPEN","101965","91366.61","10598.39","70480","05/23/2018","538 ABNER CREEK RD","","GREER","SC","29651","30300","1135","31435","0","0","50","31485","0","70480","0","70480","0","0","0","0","91366.61","0","0","0","0","0","0","0","0","0","0","0","31485","91366.61","0","0","03/01/2018"
