"business_id","date","ViolationTypeID","risk_category","description"
71012,"20171108",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
71012,"20171108",103142,"Low Risk","Unclean nonfood contact surfaces"
71012,"20171108",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
71012,"20160302",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71012,"20160302",103131,"Moderate Risk","Moderate risk vermin infestation"
71012,"20160302",103139,"Low Risk","Improper food storage"
71012,"20160302",103141,"Low Risk","Improper food labeling or menu misrepresentation"
71012,"20160302",103142,"Low Risk","Unclean nonfood contact surfaces"
71012,"20160302",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
71012,"20160302",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
71012,"20160302",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
71012,"20160302",103133,"Moderate Risk","Foods not protected from contamination"
71012,"20160302",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
71034,"20170105",103156,"Low Risk","Permit license or inspection report not posted"
71034,"20170105",103112,"High Risk","No hot water or running water"
71034,"20170105",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
71034,"20170105",103148,"Low Risk","No thermometers or uncalibrated thermometers "
71034,"20170105",103133,"Moderate Risk","Foods not protected from contamination"
71056,"20180417",103131,"Moderate Risk","Moderate risk vermin infestation"
71056,"20180417",103105,"High Risk","Improper cooling methods"
71056,"20180417",103139,"Low Risk","Improper food storage"
71056,"20170807",103131,"Moderate Risk","Moderate risk vermin infestation"
71056,"20170807",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
71056,"20170807",103142,"Low Risk","Unclean nonfood contact surfaces"
71057,"20180424",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71057,"20180424",103120,"Moderate Risk","Moderate risk food holding temperature "
71057,"20180424",103161,"Low Risk","Low risk vermin infestation"
71057,"20170807",103131,"Moderate Risk","Moderate risk vermin infestation"
71057,"20170807",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71057,"20170807",103103,"High Risk","High risk food holding temperature "
71057,"20170807",103157,"Low Risk","Food safety certificate or food handler card not available"
71057,"20170807",103142,"Low Risk","Unclean nonfood contact surfaces"
71065,"20161221",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
71065,"20161221",103159,"Low Risk","Worker safety hazards"
71065,"20161221",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
71065,"20150914",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
71065,"20150914",103133,"Moderate Risk","Foods not protected from contamination"
71065,"20150914",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71065,"20150914",103120,"Moderate Risk","Moderate risk food holding temperature "
71065,"20150914",103131,"Moderate Risk","Moderate risk vermin infestation"
71065,"20160310",103150,"Low Risk","Improper or defective plumbing"
71065,"20160310",103145,"Low Risk","Improper storage of equipment utensils or linens"
71065,"20160310",103161,"Low Risk","Low risk vermin infestation"
71065,"20171211",103114,"High Risk","High risk vermin infestation"
71065,"20171211",103142,"Low Risk","Unclean nonfood contact surfaces"
71065,"20171211",103139,"Low Risk","Improper food storage"
71067,"20180424",103120,"Moderate Risk","Moderate risk food holding temperature "
71067,"20180424",103141,"Low Risk","Improper food labeling or menu misrepresentation"
71067,"20170221",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
71067,"20170221",103141,"Low Risk","Improper food labeling or menu misrepresentation"
71067,"20170221",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71067,"20151020",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
71081,"20170828",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71081,"20150924",103157,"Low Risk","Food safety certificate or food handler card not available"
71087,"20170928",103131,"Moderate Risk","Moderate risk vermin infestation"
71087,"20170928",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
71087,"20180315",103105,"High Risk","Improper cooling methods"
71131,"20180605",103131,"Moderate Risk","Moderate risk vermin infestation"
71131,"20180605",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
71131,"20180605",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
71131,"20180605",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
71131,"20180605",103133,"Moderate Risk","Foods not protected from contamination"
71131,"20161005",103131,"Moderate Risk","Moderate risk vermin infestation"
71131,"20161005",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71131,"20161005",103109,"High Risk","Unclean or unsanitary food contact surfaces"
71131,"20161005",103139,"Low Risk","Improper food storage"
71131,"20161005",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
71131,"20170502",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
71131,"20170502",103102,"High Risk","Unclean hands or improper use of gloves"
71131,"20170502",103120,"Moderate Risk","Moderate risk food holding temperature "
71131,"20170502",103150,"Low Risk","Improper or defective plumbing"
71131,"20170502",103131,"Moderate Risk","Moderate risk vermin infestation"
71131,"20150930",103142,"Low Risk","Unclean nonfood contact surfaces"
71131,"20150930",103150,"Low Risk","Improper or defective plumbing"
71131,"20150930",103131,"Moderate Risk","Moderate risk vermin infestation"
71131,"20150930",103120,"Moderate Risk","Moderate risk food holding temperature "
71131,"20150930",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
71149,"20151006",103133,"Moderate Risk","Foods not protected from contamination"
71149,"20151006",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
71149,"20180110",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
71149,"20180110",103131,"Moderate Risk","Moderate risk vermin infestation"
71154,"20160909",103141,"Low Risk","Improper food labeling or menu misrepresentation"
71154,"20170302",103139,"Low Risk","Improper food storage"
71154,"20170828",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
71154,"20150813",103139,"Low Risk","Improper food storage"
71154,"20160310",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
71154,"20160310",103138,"Low Risk","Improper storage use or identification of toxic substances"
71154,"20180119",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
71168,"20161024",103133,"Moderate Risk","Foods not protected from contamination"
71168,"20161024",103118,"Moderate Risk","Employee eating or smoking"
71168,"20161024",103139,"Low Risk","Improper food storage"
71168,"20161024",103142,"Low Risk","Unclean nonfood contact surfaces"
71168,"20161024",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
71168,"20161024",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
71168,"20161024",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
71168,"20161024",103120,"Moderate Risk","Moderate risk food holding temperature "
71168,"20151020",103114,"High Risk","High risk vermin infestation"
71168,"20151020",103148,"Low Risk","No thermometers or uncalibrated thermometers "
71168,"20151020",103109,"High Risk","Unclean or unsanitary food contact surfaces"
71168,"20151020",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
71168,"20151020",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71168,"20151020",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
71168,"20151020",103147,"Low Risk","Inadequate ventilation or lighting"
71168,"20151020",103103,"High Risk","High risk food holding temperature "
71174,"20160927",103157,"Low Risk","Food safety certificate or food handler card not available"
71174,"20160927",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
71174,"20160927",103105,"High Risk","Improper cooling methods"
71174,"20170705",103148,"Low Risk","No thermometers or uncalibrated thermometers "
71174,"20170705",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
71174,"20170705",103131,"Moderate Risk","Moderate risk vermin infestation"
71174,"20170705",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
71174,"20170705",103105,"High Risk","Improper cooling methods"
71174,"20170705",103108,"High Risk","Contaminated or adulterated food"
71174,"20170705",103103,"High Risk","High risk food holding temperature "
71174,"20171204",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
71174,"20171204",103142,"Low Risk","Unclean nonfood contact surfaces"
71174,"20171204",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
71174,"20171204",103131,"Moderate Risk","Moderate risk vermin infestation"
71187,"20160823",103157,"Low Risk","Food safety certificate or food handler card not available"
71187,"20160823",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
71187,"20160823",103147,"Low Risk","Inadequate ventilation or lighting"
71187,"20160823",103156,"Low Risk","Permit license or inspection report not posted"
71187,"20160823",103109,"High Risk","Unclean or unsanitary food contact surfaces"
71187,"20160823",103142,"Low Risk","Unclean nonfood contact surfaces"
71187,"20160823",103139,"Low Risk","Improper food storage"
71187,"20160823",103135,"Low Risk","No person in charge of food facility"
71187,"20160823",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71187,"20151123",103150,"Low Risk","Improper or defective plumbing"
71187,"20151123",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
71187,"20151123",103143,"Low Risk","Inadequate warewashing facilities or equipment"
71187,"20171229",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71226,"20150819",103143,"Low Risk","Inadequate warewashing facilities or equipment"
71226,"20180409",103105,"High Risk","Improper cooling methods"
71226,"20180409",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
71232,"20160308",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
71232,"20160308",103103,"High Risk","High risk food holding temperature "
71232,"20160308",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
71232,"20160308",103178,"Low Risk","Noncompliance with Cottage Food Operation"
71232,"20160308",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
